active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Jonathan Baker,Philip Howson",S21,2019,Healthcare,0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/eec342ae0488917570b69e8280aad7cbbc9afc37.png,"Iona Mind is building the first fully-digital care pathway for common mental health issues. 

Our products are based on Cognitive Behavioural Therapy (CBT), one of the most effective evidence-based forms of treatment, which is delivered in a fully automated way using a conversational interface. Unlike other wellbeing apps, our exercises and programs are evidence-based, with over 300 peer reviewed journal papers showing the efficacy of CBT in the treatment of many common mental health conditions. ",Iona Mind,"London, England, United Kingdom",Software-based mental health support,Active,mental-health-tech,5,https://ionamind.com/
"Grant Demaree,Rafa Pereira",S21,2019,B2B,0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/a9dd01a9d8456816adc08efdeb71d76abc637e45.png,"Virtually everything in the military requires a plan—from everyday operations to war-time missions. With a rigorous process, many stakeholders, and rudimentary software (PowerPoint!!), planning is very slow. 

Onebrief is a collaborative software designed to make military planning fast. It turns every input into reusable building blocks and automatically keeps all planning artifacts in sync.",Onebrief,"Austin, TX, USA",Onebrief makes military headquarters run seamlessly,Active,"saas,govtech",11,https://onebrief.com
"Alexander Li,Adam Kang",S21,2021,"Fintech,Consumer Finance",3,"Vancouver, Canada",https://bookface-images.s3.amazonaws.com/small_logos/e2b8508bb1fae945934f1e926c40a84cd261322b.png,"Bree is building a challenger bank for the 11 million Canadians living paycheck to paycheck, starting with interest-free cash advances. We make money through tips and an optional, same-day express fee. By solving our customers' most urgent problem—illiquidity between paychecks —our cash advance business is a cheap, but profitable and repeatable hook that builds distribution for a broader challenger bank. This represents a $9 billion revenue opportunity in Canada.",Bree,"Vancouver, BC, Canada","Chime for Canada, starting with cash advances",Active,,2,https://www.trybree.com/
Kevin Fu,S21,2021,"Fintech,Asset Management",2,New York,https://bookface-images.s3.amazonaws.com/small_logos/0618fec03dde578a0b8fe023171828a11dd7a3e1.png,"Repool makes it easy to launch and operate private funds, like Carta or Juniper for hedge funds. We build modern back office software and services to modernize and simplify launch, fund administration, and LP onboarding.",Repool,"New York, NY, USA",Modernizing hedge fund back office software and services.,Active,"fintech,saas",11,http://repool.com
"Andres Quintanilla,Karina Derbez",S21,2020,Fintech,0,"Monterrey, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/bcda4e271f62bbf00e0a61745ccf05e0607091c2.png,Through our platform employees of our affiliated companies can access their earned wages on-demand for a low fixed fee. ,Monto,"Monterrey, N.L., Mexico",Salary on-demand platform for Latin America,Active,fintech,13,https://www.monto.mx/
Angela Ferrante,S21,,"B2B,Marketing",0,,https://bookface-images.s3.amazonaws.com/small_logos/eb7d6cfef41904da6758d65129b0adeffca2b2e1.png,"Laudable finds happy customers and their success stories hiding in your existing data - like call recordings, NPS, salesforce logs - and auto-generates case study content.",Laudable,United States,App for B2B companies to find customer stories and advocates,Active,"saas,b2b",5,https://www.laudable.com
"Armando Biondi,Gary Amaral,Massimo Chieruzzi",S21,2020,"B2B,Sales",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e428b571dcd57f52e3df670e2dc5bdc62d03aaa2.png,Breadcrumbs analyzes customer and prospect data to identify hidden revenue opportunities. It does this through a no-code scoring engine that can be set up in minutes rather than months. Because of Breadcrumbs sales teams can now focus on the right opportunity at the right time.,Breadcrumbs.io,"San Francisco, CA, USA",No-code scoring engine identifying your most engaged upsell opps,Active,"analytics,no-code",20,http://www.breadcrumbs.io
"Carlos Tejeda,Oscar Rydberg,Rafael Tejeda Elizondo",S21,2021,"Fintech,Payments",0,"Monterrey, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/ea6a449b48ce7b708258491acd97425dd01da55b.png,"Pideaky helps offline LatAm SMBs manage and accelerate their cash flow through inventory-based financing and payments/collection/reconciliation solutions.

We focus on the massively underserved $70B/year customer segment as our wedge — Mexican corner shops and corner shop providers:",Pideaky,"Monterrey, N.L., Mexico",We help offline LatAm SMBs manage and accelerate their cash-flow ,Active,,3,https://pideaky.com/en/
"Michael Weiland,Nick Weiland,Jon Wright",S21,2021,Government,0,"Denver, CO",https://bookface-images.s3.amazonaws.com/small_logos/35482e0653956530895b8090e21909de87f8dc7b.png,"🏛 Govly makes it easier to sell to the government

We...

🗄 Centralize government opportunities
Govly starts out with sam.gov opportunities then allows you to ingest any other contract feed.

You can create targeted searches to find what you're looking and get notified immediately when a new opportunity matches any of your saved searches.

🤝 Facilitate internal and external collaboration
You can easily track what you're working on and see what your team is working on.

You can also partner with other organizations in the Govly network to securely share data back and forth and collaborate on bids.

🤖 Automate repetitive tasks 
You can automate repetitive task related to specific contracting workflows saving users an average of 10 hours per week.

📊 Provide market analytics
You can use our advanced searching alongside our analytics dashboard to identify trends and new business opportunities.",Govly,"Denver, CO, USA",Govly is the #1 Market Network for Government Contractors.,Active,saas,6,https://www.govly.com/
Jose Akle,S21,2021,"Healthcare,Consumer Health and Wellness",0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/cc52cf7f3eb1c4d49044220a5da337bf86014e6d.png,"Okani is a low-cost wellness membership for the 50M Mexicans that spend 25B on healthcare out of pocket. 

We become patients' first point of contact with the healthcare system by providing digital primary care through chat and an app, then orchestrate the delivery of secondary healthcare with physicians, labs, pharmacies and clinics. 

We're founded by a team of 3 engineers and a doctor with a masters in clinical care. Pepe previously sold a startup to Cabify and ran engineering with Romario for Nubank's first international market.
",Okani,"Mexico City, CDMX, Mexico",Preventive healthcare app for Latam.,Active,consumer-health-services,3,https://www.okani.care
"Rogerio Correa,Victor Braga,Bruno Loiola,Federico Miras,Gabriel Pan Gantes",S21,2020,"B2B,Engineering, Product and Design",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/3aa6cdb6e4514111f85524a950c06080c4af48cb.png,"Pluggy is a B2B Fintech that allows any developer to connect to the data from their users' bank and broker accounts, essentially Plaid for Brazil. 

We are 100% focused in Brazil. One of the largest markets in the world. Its complexity, risks and challenges require its own solution.

Local focus and our deep experience in banking tech engineering allowed Pluggy to create a product that is considered by our customers as the only one to provide reliable data at the right time to market.

We currently cover 90% of the bank accounts in Brazil a market of more than 7 billion USD. 

We are Pluggy!",Pluggy,"São Paulo, SP, Brazil",Plaid for Brazil: we allow developers to access users' financial data ,Active,fintech,31,https://pluggy.ai
Benjamin Ha,S21,2020,"Consumer,Virtual and Augmented Reality",0,"Sunnyvale, CA",https://bookface-images.s3.amazonaws.com/small_logos/e92fa8ce6691a19c550c68542b31e9bb2237a6c4.png,"Muse allows anyone to transform their static website into a virtual world. We do this through our no-code editor,. Our websites are quickly replacing traditional personal websites commonly built using Shopify, Squarespace, or Wix. ",Muse,"Sunnyvale, CA, USA",Build your website as an immersive virtual world. 3D website builder.,Active,"saas,virtual-reality,e-commerce",2,https://www.muse.place/
"Trent Harvey,William Dearie",S21,2020,"Fintech,Insurance",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/cab875f3e2be4c71042986d743255262bdafeda3.png,"Interacting with insurance across a variety of carriers should be undifferentiated heavy lifting - a piece of infrastructure like Stripe, Twilio, or AWS that ""just works""in the background while your business focuses on what makes it different. We provide programmatic building blocks to make this a reality, putting a carrier-neutral API and tooling on top of insurance, starting with policy access (think Plaid, but for your insurance company) and monitoring.

Our technology has a variety of use cases that range from insurance verification and tracking, financial advising, compliance & risk management, and marketing/distribution of insurance products.",Covie,"Austin, TX, USA",Programmatic building blocks for transacting with insurance,Active,"fintech,health-tech,insurance",14,https://www.covie.com
"Maximilian Marquart,Sara Marquart",S21,2021,"Consumer,Food and Beverage",0,"Munich, Germany",https://bookface-images.s3.amazonaws.com/small_logos/608e9db4dfe57e4ab7f438e28ecf324734151a7d.png,"Imagine a world without chocolate. Horrifying, right? But the supply of cocoa is endangered and chocolate is as bad as meat for our planet. 

We make future-proof chocolate using precision fermentation. Doing this, our chocolate is 10x more sustainable and 20% cheaper than conventional chocolate. In order to mimic the organoleptic properties of chocolate (tender, smoothly melting taste release) we are working on the flavor itself but also on replacing the cocoa butter. 

55 Mio lbs of chocolate are consumed every day. By 2035 we will substitute a big chunk of it through our sustainable chocolate. 

In addition, we are working on extending our technology platform to additional ingredients such as palm oil.
",Planet A Foods,"Munich, BY, Germany",Building the next generation food ingredient champion.,Active,climate,6,https://planet-a-foods.com/
"Deepak Garg,Harris Cheng",S21,2021,"Consumer,Home and Personal",0,"Singapore, Singapore",https://bookface-images.s3.amazonaws.com/small_logos/b97b1f31a11eb1f732cce610d1643f3a5aac345a.png,"The Fine Living Company (Warpfy) is on a mission to revolutionize the $800B home and kitchen market, building a tech-enabled cross-border Home Lifestyle brand from India—think Shein for Home or Williams Sonoma. 
Our Design-to-Manufacture-to-Consumer model cuts out the middlemen, delivering high-quality products directly to consumers (D2C), through marketplaces, and via our proprietary B2B channel, The India Wholesale Company). 
With a fragmented market where 70% is dominated by single-store boutiques and online penetration is just 20%, Home and Kitchen segment is ripe for disruption. India’s share of products has been minimal due to 60%+ value inflation from intermediaries. We’re changing that.
Our full-stack approach: AI Copilot-driven product design, ERP for multi-channel distribution & manufacturer retention, and optimized supply chain—offers unparalleled speed & value.",Warpfy,"Singapore, Singapore","Building Shein of Home: tech-driven, design-mfr Home Lifestyle Brand",Active,"artificial-intelligence,marketplace,e-commerce",3,https://warpfy.com/
"Ravi Bharihoke,Pratik Ranjan Das",S21,2021,"Industrials,Climate",12,"Delhi, India",https://bookface-images.s3.amazonaws.com/small_logos/01c24744d6258fd6efd2c9b5f35465ca85adc1e0.png,Enerjazz is building a battery swapping network (like gasoline stations) for 2M+ commercial electric vehicles in India. We make batteries affordable for EV owners and enable them to earn 80% more. ,Enerjazz,"Delhi, DL, India",Making electric vehicle batteries affordable ,Active,,9,https://www.enerjazz.tech/
"Ana Ramos,Luis Enrique Vazquez",S21,2019,"Consumer,Home and Personal",0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/2d419c85c949faace04a92b0fd089c2c9b187156.png,"Glitzi provides at-home spa, beauty and grooming services for people in Latin America. We do this by connecting you to our network of high quality masseuses, manicurists and barbers. 
",Glitzi,"Mexico City, CDMX, Mexico","At-home spa, beauty & grooming services marketplace for LatAm",Active,"marketplace,beauty",33,https://glitzi.com.mx/
Leonardo Devincenzi,S21,2020,Fintech,0,"Miami, FL",https://bookface-images.s3.amazonaws.com/small_logos/9022bb07e07eed25b12e81e3b1bc070e64b2e31b.png,"Monet provides Instant cash-advances to employees in Latin America. We are a mobile app available to any employee with a recurring income and a bank account. 
",Monet,"Miami, FL, USA",Payroll-backed loans and cash advances in Latam,Active,,42,https://monet.com.co/
"Wojciech Danilo,Sylwia Brodacka",S21,2018,"B2B,Analytics",0,"Kraków, Poland",https://bookface-images.s3.amazonaws.com/small_logos/b6759a6164c3fd0594119ff78b7d4a6206f80f1b.png,"Enso Analytics is a self-service data prep and analysis platform for data teams. It transforms complex processes into repeatable workflows, saving users 7 hours weekly. With full configuration visibility, seamless environment transitions, and real-time updates, Enso caters to both non-programmers and developers, offering cloud and desktop options.

DEMO: https://www.youtube.com/watch?v=OBrYjpgCSEE",Enso,"Kraków, Lesser Poland Voivodeship, Poland",Self-Service Data Prep and Blend Built for Data Teams.,Active,saas,20,https://ensoanalytics.com
"Artem Golubev,Enzo Biancato",S21,2015,"B2B,Engineering, Product and Design",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/320246972eefed6a269a40ed9fa38e5de40b066e.png,testRigor is an executable specifications engine to help companies to empower their manual QA to be able to build automation 15X than QA engineers and spend 200X less time maintaining the code.,testRigor,"San Francisco, CA, USA",Executable specifications in English for test automation,Active,"developer-tools,saas",25,https://testrigor.com
"Eduardo Narvaez,Hugo Alvarez",S21,2021,"B2B,Supply Chain and Logistics",0,"Monterrey, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/342433dcc9840812ba21edf14f03992ff4d9704f.png,"TrackChain is all-in-one AI-Powered Freight Management Platform for US-MEX region, designed to automate and transform the entire transportation process from booking to payment. It provides advanced solutions for carrier procurement, automated load assignment, real-time shipment tracking, freight audit & payments, and transportation analytics.

Our Platform makes this complete workflow streamlined through an intuitive interface, API integrations, and painless onboarding, has reduced the time our customers spend on freight tasks by 80%, or 30+ hours per week, freeing up teams for more strategic work. TrackChain has also cut customers’ freight spending costs by 30%, which can translate to millions of dollars per year.

TrackChain is now a fast-growing platform that already manages nearly 240k loads annually. Many of our early customers are mining, construction, automotive, steel, and manufacturing firms.",TrackChain,"Monterrey, N.L., Mexico",All-in-one AI-Powered Freight Management Platform for US-MEX region,Active,"fintech,logistics",20,https://trackchain.io
"Sujay Maheshwari,Purusottam Mupunu",S21,2021,"B2B,Security",0,"Sunnyvale, CA",https://bookface-images.s3.amazonaws.com/small_logos/1209d6739765a764083573c7a354abcbce2fe009.png,"We help DevOps teams to improve the security of their Cloud infrastructure. Our solution value increases for companies using multi-cloud (like GCP, Azure, AWS) or have multi-accounts (like Dev, Test, Prod)",Cloudanix,"Sunnyvale, CA, USA",Cloud and Container Security Platform,Active,"cloud-workload-protection,devsecops,identity,security",8,https://www.cloudanix.com
"Mahyad G,Ali Attar,Saurav Mitra",S21,2021,Consumer,1,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/dd6e168433a2a413d415304357399855603959a6.png,"SigmaOS is a new type of browser designed for founders, researchers, and content creators to make you better and faster at working on the web.

You work 7+ hours a day on the web. Buried in a sea of 100+ tabs and 10+ web-apps 🤯, you constantly lose context for why you did what you did, and are always one click away from being distracted.

We took apart the browser for you, and rebuilt a new experience from the ground-up, for the FASTEST and most PRODUCTIVE work. ⚡",SigmaOS,"London, England, United Kingdom",The new home for your internet 🏡,Active,"saas,productivity",5,https://www.sigmaos.com
"José Carlos Aguilar,Pierre Delarroqua,Antoine Nguyen Hong Duc",S21,2021,"B2B,Infrastructure",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/d5d9e6c75bc7c2d4c1af89242e58d56069cd10c6.png,"Palenca is Payroll API for LatAm. We make it possible for any worker to share their employment records and for businesses to uses those records. Like Plaid, but for Payroll.

Unicorns like Kavak and Lalamove use us to run background checks and provide financial services.
",Palenca,"São Paulo, SP, Brazil",Payroll API for LatAm,Active,payroll,25,https://www.palenca.com/
"Robert Salvador,Ivan Franco",S21,2018,"Real Estate and Construction,Construction",0,"Miami, FL",https://bookface-images.s3.amazonaws.com/small_logos/7973089e0985816cdee8963d754618a1620e706f.png,"Our platform fixes construction's broken supply chain. 70% of construction projects finish late or over budget; procuring and managing building materials is the number 1 reason why. 

We use LLMs to buy and manage building materials for large construction companies.
With DigiBuild, construction contractors can find, order, track and manage their materials from the supplier to the job site. We help customers save money, staff time, and improve construction project schedules.

We work with the top real estate developers, general contractors, and subcontractors in the US. We manage billions in building material volume annually in the 2nd largest market in the world.",DigiBuild,"Miami, FL, USA",We buy & track building materials for construction companies.,Active,"artificial-intelligence,saas,supply-chain,ai",15,https://digibuild.com
"Vijayaraj Gopinath,Viggnesh Kandasamy",S21,2021,"Consumer,Food and Beverage",0,"Sunnyvale, CA",https://bookface-images.s3.amazonaws.com/small_logos/4366b660d2b8d6626f4b66eb436af4dbe2bac7a0.png,"OneStopKitchen (OSK) offers advanced technology and an innovative model which allows any restaurant to scale to multiple locations at zero cost. OSK offers an entire suite of AI powered advanced restaurant inventory, ops and logistics tech to scale quickly with limited risk. OSK operationalizes underperforming restaurant space and staff to run OSK kitchens which are located in prime downtowns and high walk-in areas. Think of AirBnB for restaurants. OSK is a preferred restaurant partner due to its innovative hyper scalable model. Consumers can mix & match multiple cuisines in a single order for dine in, pick up or delivery.",OneStopKitchen,"Sunnyvale, CA, USA",AI-Driven Tech & Space Optimization to Scale Restaurants,Active,"artificial-intelligence,ghost-kitchens,e-commerce",10,https://onestopkitchen.com/
"Marcos Oliveira Jr,Augusto Pinheiro,Yuki Watanabe Kuramoto",S21,2018,Consumer,0,"São Carlos, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/72d016d4861dc2a571618d99f2156688bbc376f2.png,"Brazilians hate the experience of using the traditional mobile carriers. They force you to pay for data packages you don’t need and make it impossible to switch your plans. Fluke offers a better customer experience and that’s why we have a CAC that is 50% lower and an LTV that’s 30% higher than traditional carriers.

What’s smart about our approach is we rent infrastructure from these incumbents and build a better customer experience on top of it. This keeps our costs lows and lets us focus on what really matters: the customer experience! 

We have the best network and customers are switching to us because of the service and flexibility to build their own customized mobile plans.

We are doing in telco what Nubank did in banking in Brazil.

We are Fluke, thank you!",fluke,"São Carlos, SP, Brazil",fluke is a full-digital mobile operator in Brazil,Active,,43,https://flu.ke/
"Anta Pattabiraman,Karthik Narayanan",S21,2021,"Fintech,Payments",2,"Delaware City, DE",https://bookface-images.s3.amazonaws.com/small_logos/da59c4349b82e705e29606d58cbb24dfe644ab79.png,"inai provides a single integration for global payments to help companies take digital payments across the globe.  

Its a single integration for a merchant that will provide connections to all payment gateways ( Stripe/ Adyen/ Braintree), wallets ( Paypal, Apple Pay, Google Pay) , BNPL providers ( Klarna / affirm / afterpay), fraud ( Sift , riskified etc). 

Merchants will have a no-code dashboard to customize the checkout by region ( Show Apple pay and stripe in US along with USD pricing but show Klarna, Google Pay and Sofort in Germany with pricing in Eur for e.g)

Merchants can also easily switch between providers and your data stays with you on Inai rather than with PSP like stripe making switch to Adyen or Braintree easy.",inai,"Delaware City, DE, USA",Segment for global payments,Active,fintech,14,https://www.inai.io
"Vincent Lam,Sean Huang",S21,2019,"B2B,Productivity",0,"Vancouver, Canada",https://bookface-images.s3.amazonaws.com/small_logos/021ce949e37c4b16d1b09188fc8214d07f3f8eeb.png,"Matidor.com is a project management software for projects where you need to see what's happening live on a map. Natural resources companies such as energy operators and consultants manage their environmental activities across thousands of locations. Instead of switching between spreadsheets, they need to visualize their projects on a map and zoom into each one of them for details such as site drawings, tasks, costs and communications.

https://matidor.com",Matidor.com,"Vancouver, BC, Canada",Project management on a live map,Active,"saas,geographic-information-system",6,https://matidor.com/
"Felipe Rodríguez,Jorge Pérez,Mauricio Quezada",S21,2017,B2B,0,"Santiago, Chile",https://bookface-images.s3.amazonaws.com/small_logos/28978000b8dcc240b064a1480e88b2e3fa90b056.png,"At Cero, we solve specific coordination tasks between hospitals and patients, such as appointment confirmations and last minute cancellations, by automatically communicating with patients over WhatsApp. For example, a patient can confirm and reschedule their appointment without needing to call anyone.

Almost half of the medical appointments in Latin America are missed because patients simply do not show up. This ranges from missing a regular dentist check to missing an expensive MRI scan. With increasing pressure to improve access to care in developing countries, optimizing communication and coordination with patients is a key task to achieve. This is a massive problem especially in places where most people don't know how to effectively use self-service mediums (or are too busy to use them).
 
We bootstrapped the company and we are profitable. As of August 2021 we have $97K in monthly revenue from 15 clients with a CMRG of 20% in the last year. We have 100% logo retention and we grow with our clients. We are currently coordinating over 600,000 medical appointments every month, just in Chile.

This problem represents a $3.5B market opportunity in Latin America only. Latin America has 650M people, each one having an average of 3 medical consultations per year. We charge for every time we effectively communicate with a patient. We plan to handle several coordination interactions with every patient for each consultation, which considers a roadmap of scheduling, confirming, booking, reimbursements, payments, among others.

We are a team mixing strong knowledge about the healthcare industry with deep technical skills. Felipe (CEO) is a former dentist that has led deep changes in healthcare payments in Chile. Mauricio (CTO) and Jorge (R&D), both PhD in Computer Science, led the creation of the most advanced Spanish Language Neural Network used daily by scientists and practitioners in LatAm (BETO: Spanish BERT).

In a weekend project, Mauricio and Jorge automated the communication with students attending a summer school obtaining impressive engagement. Felipe was struggling with contacting his patients to coordinate appointments, and saw a big opportunity in this technology. The three together have designed and run a solution that as of 2021 is coordinating over 600,000 patients per month in their home country, Chile.",Cero,"Santiago, Santiago Metropolitan Region, Chile",Automated communication between hospitals and patients in Latam,Active,"machine-learning,consumer-health-services,b2b",10,https://cero.ai
Surya Oruganti,S21,2021,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/dc34887fced4f954a1a9fd60de7afd828c9a1d74.png,"Accelerate software development with WarpBuild.
Get 30% faster, 90% cheaper CI builds in 30 seconds using WarpBuild cloud runners for Github Actions.",WarpBuild,"San Francisco, CA, USA",Accelerate software development with WarpBuild's 10x faster CI infra.,Active,"developer-tools,generative-ai,saas,productivity,devops",6,https://www.warpbuild.com
"Mack McConnell,Cihan Tas",S21,2024,B2B,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/940ca27c03165f32b9fdf0b5c174467ff230ba42.png,"Markix helps you find better prospects, research markets and monitor key events, at the scale of the entire internet.",Markix,"New York, NY, USA","Scan the web for fresh leads, research and key events",Active,"saas,b2b,sales,sales-enablement,market-research",2,https://www.oystermedical.com
"Bjorn Lee,Gangeshwar Krishnamurthy,Leon CK Leong,Anita Sadasivan",S21,2017,"B2B,Human Resources",0,"Singapore, Singapore",https://bookface-images.s3.amazonaws.com/small_logos/6b7be3c4ba661d5b0f410a12fded0d9add5f93d1.png,"MindFi is an app that reduces burnout and improves mental health for employees. We sell to companies in Asia such as Deutsche Bank, KPMG, PatSnap, Visa. The team is headquartered in Singapore and consists of Bjorn, (ex-Zendesk product manager), psychologist Anita Sadasivan (UMich alum, ex-Raffles Hospital), Leon 2X startup founder with 2 exits and Gangeshwar, an award-winning AI engineer. ",MindFi,"Singapore, Singapore",Transforming Mental Health for Corporate Asia,Active,"machine-learning,mental-health-tech,b2b,hr-tech",25,https://www.mindfi.co
"matthew smith,Nick Addison",S21,2019,"Fintech,Banking and Exchange",1,"Victoria, Canada",https://bookface-images.s3.amazonaws.com/small_logos/d3f982deac62cf40f505362f3a6405c4b5190460.png,"Truss is an all-in-one banking and payment automation platform for construction businesses. With Truss, construction companies can manage bill payments, receivables, and corporate cards in one place. They can save time on manual data entry by integrating Truss with their existing tools and automating the full billing cycle, from invoicing and reconciliation.",Truss,"Victoria, BC, Canada",Banking for construction,Active,"fintech,payments",12,https://trusspayments.com
"Liat Beng Neo,Sudhan Raj,Sebastian Roervig",S21,2020,"Fintech,Payments",0,"Singapore, Singapore",https://bookface-images.s3.amazonaws.com/small_logos/0b961a8c07c7968b9cb9e1c4af18ee0b3b43ac35.png,"Arrow makes it easier and faster for sellers and shoppers to safely sell and buy online in Southeast Asia. It is  first in Southeast Asia to provide brands a better, more profitable checkout experience for their shoppers. Arrow was created to partner with merchants to build consistent and seamless hyperlocal checkout experiences wherever their shoppers come across their brands. 

Shoppers checkout securely with their preferred payment methods. They no longer have to set up new passwords, face multiple redirects or set up a new account every time they shop. Built specifically for Southeast Asia, Arrow works anywhere that shoppers prefer to shop from. Southeast Asian shoppers love the simple and hassle-free solution since almost everyone in this region shops on their mobile devices.

With Arrow, merchants sell more of what they are selling; and shoppers conveniently and easily checkout wherever they shop. ",Arrow,"Singapore, Singapore",Modern Checkout Platform for D2C brands in Southeast Asia,Active,fintech,18,https://www.arrowcheckout.com/
Ilia Semenov,S21,2020,"B2B,Analytics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/901ce3d4d85e5af8508dc541cdc117afcf14c583.png,"Cloudthread is an analytics platform that helps engineering teams build cost efficiently in the cloud. We were behind Lyft's internal cloud cost management system and now we use that deep expertise to help organizations save hours of engineering time, reduce cloud bills, and prevent costly re-architectures.",Cloudthread,"San Francisco, CA, USA",Eliminate Cloud Waste. Attribute and Track Savings. Engage Engineers.,Active,"developer-tools,finops,b2b,workflow-automation,cloud-computing",8,https://cloudthread.io
"Theodoric Chew,Anurag Chutani",S21,2020,"Healthcare,Consumer Health and Wellness",0,"Singapore, Singapore",https://bookface-images.s3.amazonaws.com/small_logos/3a838e693023c8172a3c98e3ed3068500a531a5e.png,"Intellect is a modern-day mental health company on a mission to make mental healthcare & wellbeing support accessible for everyone in Asia.

Today, Intellect is the largest and fastest growing mental health tech company in Asia, serving over 2.5 million members and leading organisations globally through our mental health platform. Intellect was also selected as one of Google’s Best Apps of 2020.

Intellect is backed by leading investors including Insignia Ventures Partners, Y Combinator, and an extensive list of family offices, big tech executives & renowned angel investors.",Intellect,"Singapore, Singapore",A modern-day mental health company for Asia.,Active,mental-health-tech,30,https://intellect.co
Lucas Castellani,S21,2019,"B2B,Sales",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/fdd422df573f9e77279f0da5b79f0c2fcd5b52ca.png,"As an ecommerce platform, we provide a complete ecosystem for creators and entrepreneurs to sell and promote their products and services, including tools for product management, affiliate management, payment processing and much more. Users can sell various types of products, including digital goods, services, events, and physical items.

Cartpanda help entrepreneurs scale their global sales by providing a high converting checkout page and payment solution, capable to convert to 180+ currencies and languages.",Cartpanda,"São Paulo, SP, Brazil",Global online sales platform,Active,saas,60,https://cartpanda.com/
Anderson Ferminiano,S21,2021,"Consumer,Gaming",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e289a9031601f6402130b6a300f81b1926f4798b.png,We create an affordable way for gamers to start playing crypto games and a secure way for investors to earn yield through NFTs.,LootRush,"San Francisco, CA, USA",A safe and friendly way to play crypto games.,Active,"cloud-gaming,crypto-web3",,https://www.lootrush.com
"Yaw Bediako,Yaw Attua-Afari,David Hutchful,Joyce Ngoi",S21,2020,"Healthcare,Diagnostics",0,"Accra, Ghana",https://bookface-images.s3.amazonaws.com/small_logos/0f20c99ceb3dc4f5663a9b43329248c249511272.png,"Yemaachi Biotech is diversifying and expanding access to precision cancer diagnostics and therapeutics by collecting  and sequencing samples from all across Africa, which is the most genetically diverse population on the planet. We then use this data to either optimize existing diagnostic tests, or help other companies discover new ones.
With our research activities based in Africa, we are able to leverage access to the most genetically diverse population on the planet to build a first-of-its-kind clinical and molecular knowledgebase on cancer among African people.",Yemaachi Biotechnology,"Accra, Greater Accra Region, Ghana",Diversifying precision cancer diagnostics and treatments,Active,"biotech,diagnostics",16,https://yemaachi.com/
"Guru Singh,Satya Singh",S21,2020,B2B,8,"Kitchener, Canada",https://bookface-images.s3.amazonaws.com/small_logos/996a065b9b830e170e3a68e207d6245f28dc54b8.png,"Scispot is the best tech stack for biotech. It's the first-ever toolkit that lets you tailor it to your needs – no coding required. Think of it as a super combo of ELN + LIMS + Integrations + Analytics. You can set it up using a user-friendly interface (GUI) or by entering commands (CLI). It's about making your digital biotech dreams a reality. You can design your data infrastructure, automate your workflows and integrations and make your data ready for machine learning and artificial intelligence – all on one spot. Scispot even provides pre-made blueprints for major experiments, teamwork, and data management.

Request a demo to see Scispot in action here: https://calendly.com/scispot/30min
",Scispot,"Kitchener, ON, Canada",The Best Data Infrastructure for Biotechs,Active,"artificial-intelligence,saas,b2b",15,https://scispot.io
"Menno Gravemaker,Thomas Bakker",S21,2017,Healthcare,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/cbfd3b5f83daa4ed3f453558e8df7ddc5e26e28d.png,"We go to nursing homes, and we put an internet-connected bed sensor underneath all their beds. Our app gives nurses valuable insights and an overview of all their residents. We reduce fall incidents and bedsores while improving evening and night shift productivity by over 30%. 

Momo Medical solves the biggest problem affecting nursing homes, staff shortages while increasing the quality of care. 

",Momo Medical,"San Francisco, CA, USA",We help nurses in nursing homes to be 30% more effective,Active,"saas,iot,b2b",10,https://www.momomedical.com/
Melissa Bime,S21,2021,B2B,0,"Buffalo, NY",https://bookface-images.s3.amazonaws.com/small_logos/9e3dd6003ca20000769c840422166e061b42f9c6.png,"We are building the world's first community of patients eager to contribute to and advance  medical research. Our patient community platform offers health management, patient support and patient health data aggregation. We offer researcher's and life science companies with the opportunity to connect with these patients for their medical research needs. They recruit real patients for clinical trials, for bio specimens sourcing and to obtaining real world patient data.",Infiuss Health,"Buffalo, NY, USA",2 sided Marketplace for accelerating medical research,Active,marketplace,4,https://infiuss.com
